author_id_1,author_id_2,weight
https://openalex.org/A5016221302,https://openalex.org/A5030319986,1
https://openalex.org/A5016221302,https://openalex.org/A5047733534,1
https://openalex.org/A5016221302,https://openalex.org/A5065223965,1
https://openalex.org/A5016221302,https://openalex.org/A5071035630,1
https://openalex.org/A5016221302,https://openalex.org/A5071406761,1
https://openalex.org/A5016221302,https://openalex.org/A5072751038,1
https://openalex.org/A5016230979,https://openalex.org/A5033025123,1
https://openalex.org/A5016230979,https://openalex.org/A5039738778,1
https://openalex.org/A5016230979,https://openalex.org/A5077453727,1
https://openalex.org/A5016230979,https://openalex.org/A5082836340,1
https://openalex.org/A5016230979,https://openalex.org/A5086311016,1
https://openalex.org/A5016294481,https://openalex.org/A5118140564,1
https://openalex.org/A5016294481,https://openalex.org/A5118140565,1
https://openalex.org/A5016294481,https://openalex.org/A5118140566,1
https://openalex.org/A5016294481,https://openalex.org/A5118198003,1
https://openalex.org/A5016366570,https://openalex.org/A5022499500,1
https://openalex.org/A5016366570,https://openalex.org/A5067362763,1
https://openalex.org/A5016531453,https://openalex.org/A5076145302,1
https://openalex.org/A5016531453,https://openalex.org/A5077820094,1
https://openalex.org/A5016541417,https://openalex.org/A5037752946,1
https://openalex.org/A5016541417,https://openalex.org/A5046362429,1
https://openalex.org/A5016541417,https://openalex.org/A5056769433,2
https://openalex.org/A5016541417,https://openalex.org/A5064101767,2
https://openalex.org/A5016541417,https://openalex.org/A5064505782,1
https://openalex.org/A5016541417,https://openalex.org/A5079766432,1
https://openalex.org/A5016541417,https://openalex.org/A5083084172,1
https://openalex.org/A5016541417,https://openalex.org/A5084032458,2
https://openalex.org/A5016541417,https://openalex.org/A5107039985,1
https://openalex.org/A5016541417,https://openalex.org/A5107039986,1
https://openalex.org/A5016541417,https://openalex.org/A5111318020,1
https://openalex.org/A5016541417,https://openalex.org/A5116005448,1
https://openalex.org/A5016690530,https://openalex.org/A5051690784,1
https://openalex.org/A5016690530,https://openalex.org/A5072563897,1
https://openalex.org/A5016690530,https://openalex.org/A5111673029,1
https://openalex.org/A5016764272,https://openalex.org/A5046041037,1
https://openalex.org/A5016764272,https://openalex.org/A5070195274,1
https://openalex.org/A5016794616,https://openalex.org/A5017958354,1
https://openalex.org/A5016794616,https://openalex.org/A5020099733,1
https://openalex.org/A5016794616,https://openalex.org/A5050288568,1
https://openalex.org/A5016918728,https://openalex.org/A5045970678,1
https://openalex.org/A5016923188,https://openalex.org/A5044210314,1
https://openalex.org/A5016923188,https://openalex.org/A5064154787,1
https://openalex.org/A5016923188,https://openalex.org/A5095746742,1
https://openalex.org/A5016923188,https://openalex.org/A5101338431,1
https://openalex.org/A5016923188,https://openalex.org/A5102650369,1
https://openalex.org/A5016923188,https://openalex.org/A5104282696,1
https://openalex.org/A5016976975,https://openalex.org/A5018720408,2
https://openalex.org/A5016976975,https://openalex.org/A5019956414,1
https://openalex.org/A5016976975,https://openalex.org/A5063428555,6
https://openalex.org/A5016976975,https://openalex.org/A5063445459,1
https://openalex.org/A5016976975,https://openalex.org/A5073869040,1
https://openalex.org/A5016976975,https://openalex.org/A5091209287,1
https://openalex.org/A5016976975,https://openalex.org/A5114164714,1
https://openalex.org/A5017053122,https://openalex.org/A5055228629,1
https://openalex.org/A5017053122,https://openalex.org/A5108635425,1
https://openalex.org/A5017070713,https://openalex.org/A5036409355,7
https://openalex.org/A5017070713,https://openalex.org/A5055474365,2
https://openalex.org/A5017070713,https://openalex.org/A5060720077,2
https://openalex.org/A5017070713,https://openalex.org/A5069562476,1
https://openalex.org/A5017070713,https://openalex.org/A5072067500,1
https://openalex.org/A5017070713,https://openalex.org/A5076319738,6
https://openalex.org/A5017128083,https://openalex.org/A5028804808,1
https://openalex.org/A5017128083,https://openalex.org/A5117396199,1
https://openalex.org/A5017155394,https://openalex.org/A5037889140,2
https://openalex.org/A5017199249,https://openalex.org/A5033811616,1
https://openalex.org/A5017199249,https://openalex.org/A5056783610,4
https://openalex.org/A5017402650,https://openalex.org/A5048653799,1
https://openalex.org/A5017402650,https://openalex.org/A5056769433,1
https://openalex.org/A5017422174,https://openalex.org/A5026438785,1
https://openalex.org/A5017422174,https://openalex.org/A5027286465,1
https://openalex.org/A5017422174,https://openalex.org/A5055160117,1
https://openalex.org/A5017422174,https://openalex.org/A5061801321,1
https://openalex.org/A5017422174,https://openalex.org/A5066379259,1
https://openalex.org/A5017422174,https://openalex.org/A5077774191,1
https://openalex.org/A5017422174,https://openalex.org/A5097398018,1
https://openalex.org/A5017422174,https://openalex.org/A5111007676,1
https://openalex.org/A5017422174,https://openalex.org/A5112776766,1
https://openalex.org/A5017422174,https://openalex.org/A5112958220,1
https://openalex.org/A5017465055,https://openalex.org/A5111880837,1
https://openalex.org/A5017504223,https://openalex.org/A5036705796,1
https://openalex.org/A5017504223,https://openalex.org/A5083222906,1
https://openalex.org/A5017504223,https://openalex.org/A5089319250,1
https://openalex.org/A5017556430,https://openalex.org/A5029932006,1
https://openalex.org/A5017556430,https://openalex.org/A5031650084,1
https://openalex.org/A5017556430,https://openalex.org/A5039034367,1
https://openalex.org/A5017556430,https://openalex.org/A5053796955,1
https://openalex.org/A5017556430,https://openalex.org/A5072890721,1
https://openalex.org/A5017556430,https://openalex.org/A5091683666,1
https://openalex.org/A5017762288,https://openalex.org/A5055359268,2
https://openalex.org/A5017762288,https://openalex.org/A5082017034,1
https://openalex.org/A5017775282,https://openalex.org/A5066606984,1
https://openalex.org/A5017775282,https://openalex.org/A5090947512,1
https://openalex.org/A5017933061,https://openalex.org/A5023664362,1
https://openalex.org/A5017933061,https://openalex.org/A5043975863,1
https://openalex.org/A5017944712,https://openalex.org/A5029708699,2
https://openalex.org/A5017958354,https://openalex.org/A5020099733,1
https://openalex.org/A5017958354,https://openalex.org/A5050288568,1
https://openalex.org/A5018058184,https://openalex.org/A5073732820,1
https://openalex.org/A5018124581,https://openalex.org/A5020689109,1
https://openalex.org/A5018124581,https://openalex.org/A5065608207,1
https://openalex.org/A5018124581,https://openalex.org/A5069151984,1
https://openalex.org/A5018124581,https://openalex.org/A5085453319,1
https://openalex.org/A5018190724,https://openalex.org/A5043737757,1
https://openalex.org/A5018221914,https://openalex.org/A5066669046,1
https://openalex.org/A5018221914,https://openalex.org/A5083237308,1
https://openalex.org/A5018221914,https://openalex.org/A5108400765,1
https://openalex.org/A5018307136,https://openalex.org/A5084166427,1
https://openalex.org/A5018568263,https://openalex.org/A5040780850,1
https://openalex.org/A5018568263,https://openalex.org/A5046362429,1
https://openalex.org/A5018568263,https://openalex.org/A5056769433,2
https://openalex.org/A5018568263,https://openalex.org/A5102085388,1
https://openalex.org/A5018644793,https://openalex.org/A5020005712,1
https://openalex.org/A5018644793,https://openalex.org/A5020230556,1
https://openalex.org/A5018644793,https://openalex.org/A5021083190,1
https://openalex.org/A5018644793,https://openalex.org/A5021566891,1
https://openalex.org/A5018644793,https://openalex.org/A5025495404,4
https://openalex.org/A5018644793,https://openalex.org/A5028757481,2
https://openalex.org/A5018644793,https://openalex.org/A5032751725,1
https://openalex.org/A5018644793,https://openalex.org/A5032955615,1
https://openalex.org/A5018644793,https://openalex.org/A5033601686,2
https://openalex.org/A5018644793,https://openalex.org/A5036323249,1
https://openalex.org/A5018644793,https://openalex.org/A5037248357,2
https://openalex.org/A5018644793,https://openalex.org/A5039519270,1
https://openalex.org/A5018644793,https://openalex.org/A5040550394,1
https://openalex.org/A5018644793,https://openalex.org/A5042214070,1
https://openalex.org/A5018644793,https://openalex.org/A5042763858,2
https://openalex.org/A5018644793,https://openalex.org/A5050840346,1
https://openalex.org/A5018644793,https://openalex.org/A5051060684,2
https://openalex.org/A5018644793,https://openalex.org/A5052482777,1
https://openalex.org/A5018644793,https://openalex.org/A5053461203,2
https://openalex.org/A5018644793,https://openalex.org/A5056662160,1
https://openalex.org/A5018644793,https://openalex.org/A5059328921,1
https://openalex.org/A5018644793,https://openalex.org/A5062496475,1
https://openalex.org/A5018644793,https://openalex.org/A5063312773,2
https://openalex.org/A5018644793,https://openalex.org/A5065801009,2
https://openalex.org/A5018644793,https://openalex.org/A5070237145,1
https://openalex.org/A5018644793,https://openalex.org/A5071245244,1
https://openalex.org/A5018644793,https://openalex.org/A5072199101,1
https://openalex.org/A5018644793,https://openalex.org/A5075621921,1
https://openalex.org/A5018644793,https://openalex.org/A5079191166,36
https://openalex.org/A5018644793,https://openalex.org/A5086166518,1
https://openalex.org/A5018644793,https://openalex.org/A5088134184,1
https://openalex.org/A5018644793,https://openalex.org/A5088932648,2
https://openalex.org/A5018644793,https://openalex.org/A5089694443,3
https://openalex.org/A5018644793,https://openalex.org/A5091193840,3
https://openalex.org/A5018644793,https://openalex.org/A5097511049,1
https://openalex.org/A5018644793,https://openalex.org/A5103274966,1
https://openalex.org/A5018644793,https://openalex.org/A5103593452,5
https://openalex.org/A5018720408,https://openalex.org/A5063428555,3
https://openalex.org/A5018775905,https://openalex.org/A5025004644,1
https://openalex.org/A5018775905,https://openalex.org/A5032400851,1
https://openalex.org/A5018775905,https://openalex.org/A5047705879,1
https://openalex.org/A5018843182,https://openalex.org/A5020005712,1
https://openalex.org/A5018996921,https://openalex.org/A5051398665,1
https://openalex.org/A5019306154,https://openalex.org/A5093666852,1
https://openalex.org/A5019413071,https://openalex.org/A5111080870,1
https://openalex.org/A5019425119,https://openalex.org/A5039544534,1
https://openalex.org/A5019425119,https://openalex.org/A5079998956,4
https://openalex.org/A5019425119,https://openalex.org/A5082732820,1
https://openalex.org/A5019425119,https://openalex.org/A5092814508,2
https://openalex.org/A5019425119,https://openalex.org/A5129868066,1
https://openalex.org/A5019531234,https://openalex.org/A5025463564,1
https://openalex.org/A5019531234,https://openalex.org/A5076044489,1
https://openalex.org/A5019531234,https://openalex.org/A5080437441,1
https://openalex.org/A5019746332,https://openalex.org/A5023301167,3
https://openalex.org/A5019746332,https://openalex.org/A5050642679,1
https://openalex.org/A5019746332,https://openalex.org/A5057019646,4
https://openalex.org/A5019746332,https://openalex.org/A5073278092,3
https://openalex.org/A5019746332,https://openalex.org/A5073869040,1
https://openalex.org/A5019746332,https://openalex.org/A5086842644,2
https://openalex.org/A5019746332,https://openalex.org/A5093509442,1
https://openalex.org/A5019761586,https://openalex.org/A5031022592,1
https://openalex.org/A5019761586,https://openalex.org/A5038921157,1
https://openalex.org/A5019761586,https://openalex.org/A5103399500,1
https://openalex.org/A5019772141,https://openalex.org/A5024773631,1
https://openalex.org/A5019772141,https://openalex.org/A5041202292,2
https://openalex.org/A5019772141,https://openalex.org/A5043554069,4
https://openalex.org/A5019772141,https://openalex.org/A5046426754,1
https://openalex.org/A5019772141,https://openalex.org/A5048946275,1
https://openalex.org/A5019772141,https://openalex.org/A5053846822,1
https://openalex.org/A5019772141,https://openalex.org/A5056660765,1
https://openalex.org/A5019772141,https://openalex.org/A5058765335,6
https://openalex.org/A5019772141,https://openalex.org/A5062317300,2
https://openalex.org/A5019772141,https://openalex.org/A5067938836,1
https://openalex.org/A5019772141,https://openalex.org/A5068134730,1
https://openalex.org/A5019772141,https://openalex.org/A5075398663,2
https://openalex.org/A5019772141,https://openalex.org/A5081489498,1
https://openalex.org/A5019772141,https://openalex.org/A5083888741,1
https://openalex.org/A5019772141,https://openalex.org/A5086892987,1
https://openalex.org/A5019772141,https://openalex.org/A5091223256,1
https://openalex.org/A5019772141,https://openalex.org/A5103313431,1
https://openalex.org/A5019772141,https://openalex.org/A5104348329,1
https://openalex.org/A5019772141,https://openalex.org/A5112337293,5
https://openalex.org/A5019772141,https://openalex.org/A5113601000,1
https://openalex.org/A5019772141,https://openalex.org/A5117823592,1
https://openalex.org/A5019772141,https://openalex.org/A5117823593,1
https://openalex.org/A5019803594,https://openalex.org/A5056769433,1
https://openalex.org/A5019803594,https://openalex.org/A5087941429,1
https://openalex.org/A5019804454,https://openalex.org/A5022773897,1
https://openalex.org/A5019804454,https://openalex.org/A5023301167,1
https://openalex.org/A5019804454,https://openalex.org/A5028612850,1
https://openalex.org/A5019804454,https://openalex.org/A5029268482,1
https://openalex.org/A5019804454,https://openalex.org/A5031650084,1
https://openalex.org/A5019804454,https://openalex.org/A5035816874,1
https://openalex.org/A5019804454,https://openalex.org/A5050293303,1
https://openalex.org/A5019804454,https://openalex.org/A5051657599,1
https://openalex.org/A5019804454,https://openalex.org/A5056769433,1
https://openalex.org/A5019804454,https://openalex.org/A5058765335,1
https://openalex.org/A5019804454,https://openalex.org/A5061146101,1
https://openalex.org/A5019804454,https://openalex.org/A5063779850,1
https://openalex.org/A5019804454,https://openalex.org/A5066533684,1
https://openalex.org/A5019804454,https://openalex.org/A5067322923,1
https://openalex.org/A5019804454,https://openalex.org/A5069596316,1
https://openalex.org/A5019804454,https://openalex.org/A5079884758,1
https://openalex.org/A5019804454,https://openalex.org/A5092585408,1
https://openalex.org/A5019804454,https://openalex.org/A5101773482,1
https://openalex.org/A5019852783,https://openalex.org/A5060335406,20
https://openalex.org/A5019916421,https://openalex.org/A5062904472,1
https://openalex.org/A5019916421,https://openalex.org/A5086606169,1
https://openalex.org/A5019945427,https://openalex.org/A5054385835,1
https://openalex.org/A5019956414,https://openalex.org/A5059535139,1
https://openalex.org/A5019956414,https://openalex.org/A5063428555,2
https://openalex.org/A5019956414,https://openalex.org/A5073869040,2
https://openalex.org/A5019956414,https://openalex.org/A5114164714,2
https://openalex.org/A5019962191,https://openalex.org/A5053716608,1
https://openalex.org/A5019971420,https://openalex.org/A5020005712,1
https://openalex.org/A5019971420,https://openalex.org/A5043554069,1
https://openalex.org/A5019971420,https://openalex.org/A5066533684,1
https://openalex.org/A5020005712,https://openalex.org/A5020230556,1
https://openalex.org/A5020005712,https://openalex.org/A5025495404,1
https://openalex.org/A5020005712,https://openalex.org/A5032751725,1
https://openalex.org/A5020005712,https://openalex.org/A5035562556,1
https://openalex.org/A5020005712,https://openalex.org/A5042763858,1
https://openalex.org/A5020005712,https://openalex.org/A5043554069,3
https://openalex.org/A5020005712,https://openalex.org/A5051060684,1
https://openalex.org/A5020005712,https://openalex.org/A5059328921,1
https://openalex.org/A5020005712,https://openalex.org/A5061471563,1
https://openalex.org/A5020005712,https://openalex.org/A5063694564,1
https://openalex.org/A5020005712,https://openalex.org/A5066533684,1
https://openalex.org/A5020005712,https://openalex.org/A5088932648,1
https://openalex.org/A5020005712,https://openalex.org/A5103274966,1
https://openalex.org/A5020005712,https://openalex.org/A5103593452,1
https://openalex.org/A5020005712,https://openalex.org/A5111424373,1
https://openalex.org/A5020068504,https://openalex.org/A5040724866,1
https://openalex.org/A5020097160,https://openalex.org/A5054250368,3
https://openalex.org/A5020097160,https://openalex.org/A5076145302,1
https://openalex.org/A5020097160,https://openalex.org/A5085352188,1
https://openalex.org/A5020097160,https://openalex.org/A5089051533,3
https://openalex.org/A5020097333,https://openalex.org/A5023611063,1
https://openalex.org/A5020097333,https://openalex.org/A5084548967,5
https://openalex.org/A5020099733,https://openalex.org/A5050288568,1
https://openalex.org/A5020158640,https://openalex.org/A5033228176,3
https://openalex.org/A5020158640,https://openalex.org/A5045913591,1
https://openalex.org/A5020158640,https://openalex.org/A5057089293,3
https://openalex.org/A5020158640,https://openalex.org/A5071964071,2
https://openalex.org/A5020230556,https://openalex.org/A5025495404,1
https://openalex.org/A5020230556,https://openalex.org/A5032751725,1
https://openalex.org/A5020230556,https://openalex.org/A5042763858,1
https://openalex.org/A5020230556,https://openalex.org/A5051060684,1
https://openalex.org/A5020230556,https://openalex.org/A5059328921,1
https://openalex.org/A5020230556,https://openalex.org/A5088932648,1
https://openalex.org/A5020230556,https://openalex.org/A5103274966,1
https://openalex.org/A5020230556,https://openalex.org/A5103593452,1
https://openalex.org/A5020347026,https://openalex.org/A5022893506,3
https://openalex.org/A5020347026,https://openalex.org/A5045249431,6
https://openalex.org/A5020431601,https://openalex.org/A5064510149,4
https://openalex.org/A5020612881,https://openalex.org/A5056811592,1
https://openalex.org/A5020612881,https://openalex.org/A5086606169,1
https://openalex.org/A5020689109,https://openalex.org/A5065608207,1
https://openalex.org/A5020689109,https://openalex.org/A5069151984,1
https://openalex.org/A5020689109,https://openalex.org/A5085453319,1
https://openalex.org/A5020848775,https://openalex.org/A5057361102,1
https://openalex.org/A5020848775,https://openalex.org/A5062890780,1
https://openalex.org/A5020848775,https://openalex.org/A5063649884,1
https://openalex.org/A5020848775,https://openalex.org/A5069697591,1
https://openalex.org/A5020848775,https://openalex.org/A5087186493,1
https://openalex.org/A5020848775,https://openalex.org/A5109283962,1
https://openalex.org/A5020928794,https://openalex.org/A5025968214,1
https://openalex.org/A5020943546,https://openalex.org/A5043554069,1
https://openalex.org/A5020943546,https://openalex.org/A5079722775,1
https://openalex.org/A5020943546,https://openalex.org/A5103560366,1
https://openalex.org/A5020943546,https://openalex.org/A5108261966,1
https://openalex.org/A5020943546,https://openalex.org/A5112337293,1
https://openalex.org/A5021012449,https://openalex.org/A5035391193,1
https://openalex.org/A5021012449,https://openalex.org/A5112178957,4
https://openalex.org/A5021083190,https://openalex.org/A5065801009,1
https://openalex.org/A5021083190,https://openalex.org/A5079191166,1
https://openalex.org/A5021093776,https://openalex.org/A5023737484,1
https://openalex.org/A5021093776,https://openalex.org/A5048977543,1
https://openalex.org/A5021107751,https://openalex.org/A5027332605,1
https://openalex.org/A5021107751,https://openalex.org/A5071406761,1
https://openalex.org/A5021223815,https://openalex.org/A5040763154,3
https://openalex.org/A5021223815,https://openalex.org/A5114164714,3
https://openalex.org/A5021235002,https://openalex.org/A5036495684,1
https://openalex.org/A5021455412,https://openalex.org/A5022537257,1
https://openalex.org/A5021455412,https://openalex.org/A5032400851,1
https://openalex.org/A5021455412,https://openalex.org/A5064764134,1
https://openalex.org/A5021455412,https://openalex.org/A5066804143,1
https://openalex.org/A5021455412,https://openalex.org/A5102227062,1
https://openalex.org/A5021466266,https://openalex.org/A5063428555,1
https://openalex.org/A5021566891,https://openalex.org/A5033601686,1
https://openalex.org/A5021566891,https://openalex.org/A5040550394,1
https://openalex.org/A5021566891,https://openalex.org/A5051060684,1
https://openalex.org/A5021566891,https://openalex.org/A5053461203,1
https://openalex.org/A5021566891,https://openalex.org/A5075621921,1
https://openalex.org/A5021566891,https://openalex.org/A5091193840,1
https://openalex.org/A5021566891,https://openalex.org/A5103593452,1
https://openalex.org/A5021594030,https://openalex.org/A5105022824,3
https://openalex.org/A5021594030,https://openalex.org/A5108150350,3
https://openalex.org/A5021594030,https://openalex.org/A5112888078,3
https://openalex.org/A5021741751,https://openalex.org/A5055763021,1
https://openalex.org/A5021741751,https://openalex.org/A5060565977,1
https://openalex.org/A5021741751,https://openalex.org/A5101773482,1
https://openalex.org/A5021953541,https://openalex.org/A5038962834,1
https://openalex.org/A5022014344,https://openalex.org/A5035445723,1
https://openalex.org/A5022014344,https://openalex.org/A5045331496,1
https://openalex.org/A5022035875,https://openalex.org/A5086571017,1
https://openalex.org/A5022378745,https://openalex.org/A5069964659,1
https://openalex.org/A5022468241,https://openalex.org/A5030351961,1
https://openalex.org/A5022468241,https://openalex.org/A5036409355,12
https://openalex.org/A5022468241,https://openalex.org/A5052634743,1
https://openalex.org/A5022499500,https://openalex.org/A5067362763,1
https://openalex.org/A5022537257,https://openalex.org/A5032400851,2
https://openalex.org/A5022537257,https://openalex.org/A5064764134,1
https://openalex.org/A5022537257,https://openalex.org/A5066804143,1
https://openalex.org/A5022537257,https://openalex.org/A5102227062,1
https://openalex.org/A5022580138,https://openalex.org/A5055325995,2
https://openalex.org/A5022580138,https://openalex.org/A5085900200,2
https://openalex.org/A5022580138,https://openalex.org/A5088444369,2
https://openalex.org/A5022580138,https://openalex.org/A5090947512,2
https://openalex.org/A5022648359,https://openalex.org/A5064544547,2
https://openalex.org/A5022773897,https://openalex.org/A5023301167,1
https://openalex.org/A5022773897,https://openalex.org/A5028612850,1
https://openalex.org/A5022773897,https://openalex.org/A5029268482,1
https://openalex.org/A5022773897,https://openalex.org/A5031650084,1
https://openalex.org/A5022773897,https://openalex.org/A5035816874,1
https://openalex.org/A5022773897,https://openalex.org/A5038962834,2
https://openalex.org/A5022773897,https://openalex.org/A5050293303,1
https://openalex.org/A5022773897,https://openalex.org/A5051657599,1
https://openalex.org/A5022773897,https://openalex.org/A5056769433,1
https://openalex.org/A5022773897,https://openalex.org/A5058765335,1
https://openalex.org/A5022773897,https://openalex.org/A5061146101,1
https://openalex.org/A5022773897,https://openalex.org/A5063779850,1
https://openalex.org/A5022773897,https://openalex.org/A5064101767,1
https://openalex.org/A5022773897,https://openalex.org/A5067322923,1
https://openalex.org/A5022773897,https://openalex.org/A5067735271,1
https://openalex.org/A5022773897,https://openalex.org/A5069596316,1
https://openalex.org/A5022773897,https://openalex.org/A5079884758,1
https://openalex.org/A5022773897,https://openalex.org/A5092585408,1
https://openalex.org/A5022773897,https://openalex.org/A5101773482,1
https://openalex.org/A5022970812,https://openalex.org/A5029664629,2
https://openalex.org/A5022970812,https://openalex.org/A5029856589,2
https://openalex.org/A5023004642,https://openalex.org/A5029881423,1
https://openalex.org/A5023004642,https://openalex.org/A5037420817,1
https://openalex.org/A5023147101,https://openalex.org/A5024066420,1
https://openalex.org/A5023147101,https://openalex.org/A5035264951,1
https://openalex.org/A5023147101,https://openalex.org/A5076298533,1
https://openalex.org/A5023147101,https://openalex.org/A5078865475,2
https://openalex.org/A5023147101,https://openalex.org/A5086405997,1
https://openalex.org/A5023301167,https://openalex.org/A5028612850,1
https://openalex.org/A5023301167,https://openalex.org/A5029268482,1
https://openalex.org/A5023301167,https://openalex.org/A5031650084,1
https://openalex.org/A5023301167,https://openalex.org/A5035816874,1
https://openalex.org/A5023301167,https://openalex.org/A5050293303,1
https://openalex.org/A5023301167,https://openalex.org/A5051657599,1
https://openalex.org/A5023301167,https://openalex.org/A5056769433,1
https://openalex.org/A5023301167,https://openalex.org/A5057019646,2
https://openalex.org/A5023301167,https://openalex.org/A5058765335,1
https://openalex.org/A5023301167,https://openalex.org/A5061146101,1
https://openalex.org/A5023301167,https://openalex.org/A5063779850,1
https://openalex.org/A5023301167,https://openalex.org/A5067322923,1
https://openalex.org/A5023301167,https://openalex.org/A5069596316,1
https://openalex.org/A5023301167,https://openalex.org/A5073278092,2
https://openalex.org/A5023301167,https://openalex.org/A5073869040,1
https://openalex.org/A5023301167,https://openalex.org/A5079884758,1
https://openalex.org/A5023301167,https://openalex.org/A5086842644,2
https://openalex.org/A5023301167,https://openalex.org/A5092585408,1
https://openalex.org/A5023301167,https://openalex.org/A5093509442,1
https://openalex.org/A5023301167,https://openalex.org/A5101773482,1
https://openalex.org/A5023373987,https://openalex.org/A5036034339,1
https://openalex.org/A5023599264,https://openalex.org/A5026401904,1
https://openalex.org/A5023599264,https://openalex.org/A5035191609,2
https://openalex.org/A5023599264,https://openalex.org/A5041550795,1
https://openalex.org/A5023599264,https://openalex.org/A5050743443,2
https://openalex.org/A5023599264,https://openalex.org/A5069070673,1
https://openalex.org/A5023599264,https://openalex.org/A5081642057,1
https://openalex.org/A5023622755,https://openalex.org/A5025167737,1
https://openalex.org/A5023622755,https://openalex.org/A5028496204,1
https://openalex.org/A5023622755,https://openalex.org/A5032251517,1
https://openalex.org/A5023622755,https://openalex.org/A5055892702,1
https://openalex.org/A5023622755,https://openalex.org/A5086425290,1
https://openalex.org/A5023664362,https://openalex.org/A5043975863,6
https://openalex.org/A5023664362,https://openalex.org/A5091423024,1
https://openalex.org/A5023737484,https://openalex.org/A5048977543,1
https://openalex.org/A5023766641,https://openalex.org/A5063428555,1
https://openalex.org/A5023766641,https://openalex.org/A5073869040,1
https://openalex.org/A5023787137,https://openalex.org/A5029031706,1
https://openalex.org/A5023787137,https://openalex.org/A5055461569,1
https://openalex.org/A5023787137,https://openalex.org/A5055791115,1
https://openalex.org/A5023787137,https://openalex.org/A5075177776,1
https://openalex.org/A5023787137,https://openalex.org/A5079730494,1
https://openalex.org/A5023843955,https://openalex.org/A5028867644,1
https://openalex.org/A5024066420,https://openalex.org/A5035264951,1
https://openalex.org/A5024066420,https://openalex.org/A5076298533,1
https://openalex.org/A5024066420,https://openalex.org/A5086405997,1
https://openalex.org/A5024190756,https://openalex.org/A5114164714,1
https://openalex.org/A5024441623,https://openalex.org/A5108400765,1
https://openalex.org/A5024454579,https://openalex.org/A5031702979,2
https://openalex.org/A5024454579,https://openalex.org/A5047897029,2
https://openalex.org/A5024454579,https://openalex.org/A5066533684,2
https://openalex.org/A5024454579,https://openalex.org/A5089798637,2
https://openalex.org/A5024454579,https://openalex.org/A5116582244,2
https://openalex.org/A5024565313,https://openalex.org/A5067428017,1
https://openalex.org/A5024773631,https://openalex.org/A5043554069,1
https://openalex.org/A5024773631,https://openalex.org/A5058765335,1
https://openalex.org/A5024773631,https://openalex.org/A5067938836,1
https://openalex.org/A5024773631,https://openalex.org/A5075398663,1
https://openalex.org/A5024773631,https://openalex.org/A5091223256,1
https://openalex.org/A5024773631,https://openalex.org/A5112337293,1
https://openalex.org/A5024773631,https://openalex.org/A5117823592,1
https://openalex.org/A5024773631,https://openalex.org/A5117823593,1
https://openalex.org/A5025004644,https://openalex.org/A5032400851,1
https://openalex.org/A5025004644,https://openalex.org/A5047705879,1
https://openalex.org/A5025167737,https://openalex.org/A5028496204,1
https://openalex.org/A5025167737,https://openalex.org/A5032251517,1
https://openalex.org/A5025167737,https://openalex.org/A5055892702,1
https://openalex.org/A5025167737,https://openalex.org/A5086425290,1
https://openalex.org/A5025241450,https://openalex.org/A5031878313,8
https://openalex.org/A5025241450,https://openalex.org/A5031929550,3
https://openalex.org/A5025241450,https://openalex.org/A5033160841,2
https://openalex.org/A5025241450,https://openalex.org/A5033528865,2
https://openalex.org/A5025241450,https://openalex.org/A5033951003,1
https://openalex.org/A5025241450,https://openalex.org/A5052017772,2
https://openalex.org/A5025241450,https://openalex.org/A5056507350,6
https://openalex.org/A5025241450,https://openalex.org/A5082711782,2
https://openalex.org/A5025431046,https://openalex.org/A5086766707,1
https://openalex.org/A5025431046,https://openalex.org/A5092274773,1
https://openalex.org/A5025431046,https://openalex.org/A5092274774,1
https://openalex.org/A5025431046,https://openalex.org/A5092274775,1
https://openalex.org/A5025431046,https://openalex.org/A5108449043,1
https://openalex.org/A5025463564,https://openalex.org/A5076044489,1
https://openalex.org/A5025463564,https://openalex.org/A5080437441,1
https://openalex.org/A5025495404,https://openalex.org/A5026871385,2
https://openalex.org/A5025495404,https://openalex.org/A5032751725,1
https://openalex.org/A5025495404,https://openalex.org/A5039519270,1
https://openalex.org/A5025495404,https://openalex.org/A5042763858,2
https://openalex.org/A5025495404,https://openalex.org/A5051060684,1
https://openalex.org/A5025495404,https://openalex.org/A5059328921,1
https://openalex.org/A5025495404,https://openalex.org/A5062496475,1
https://openalex.org/A5025495404,https://openalex.org/A5071245244,1
https://openalex.org/A5025495404,https://openalex.org/A5088134184,1
https://openalex.org/A5025495404,https://openalex.org/A5088932648,1
https://openalex.org/A5025495404,https://openalex.org/A5089694443,4
https://openalex.org/A5025495404,https://openalex.org/A5103274966,1
https://openalex.org/A5025495404,https://openalex.org/A5103593452,5
https://openalex.org/A5025548430,https://openalex.org/A5025978627,1
https://openalex.org/A5025548430,https://openalex.org/A5103274966,1
https://openalex.org/A5025638091,https://openalex.org/A5044255180,1
https://openalex.org/A5025638091,https://openalex.org/A5091429561,1
https://openalex.org/A5025708157,https://openalex.org/A5072153544,4
https://openalex.org/A5025708157,https://openalex.org/A5084948929,4
https://openalex.org/A5025734935,https://openalex.org/A5041842737,1
https://openalex.org/A5025734935,https://openalex.org/A5105997647,1
https://openalex.org/A5025925029,https://openalex.org/A5103167243,1
https://openalex.org/A5025968214,https://openalex.org/A5114164714,3
https://openalex.org/A5025973362,https://openalex.org/A5054702262,1
